symbol,direction,entry_time,exit_time,entry_price,exit_price,gross_return,net_return,holding_hours
FG,short,2023-09-26 21:00:00,2023-10-09 13:30:00,2502.396117218326,2539.178024864364,-0.014698675158961283,-0.015098675158961282,304.5
FG,short,2023-10-10 13:30:00,2023-10-19 13:30:00,2402.3140278296437,2502.211894449786,-0.04158401668677536,-0.04198401668677536,216.0
FG,short,2023-10-23 13:30:00,2023-10-30 13:30:00,2353.430255995977,2410.893455361432,-0.02441678448683704,-0.02481678448683704,168.0
FG,long,2023-11-03 13:30:00,2023-11-10 09:00:00,2466.091950298097,2600.7465125827343,0.05460240939854688,0.05420240939854688,163.5
FG,long,2023-11-10 13:30:00,2023-11-14 13:30:00,2565.473993166328,2458.0937678849878,-0.04185590092410596,-0.04225590092410596,96.0
FG,long,2023-11-20 21:00:00,2023-12-12 13:30:00,2534.9667026961497,2750.206232948706,0.08490822779787655,0.08450822779787655,520.5
FG,short,2023-12-18 13:30:00,2023-12-21 13:30:00,2571.9411714464118,2688.4948306079837,-0.045317389237182315,-0.04571738923718231,72.0
CF,long,2022-01-13 13:30:00,2022-01-28 13:30:00,18720.047448717447,18969.380497607366,0.013319039365308871,0.012919039365308872,360.0
CF,long,2022-02-07 13:30:00,2022-02-10 13:30:00,19412.874259471322,19053.0365975646,-0.018536032176232897,-0.0189360321762329,72.0
CF,short,2022-02-16 13:30:00,2022-02-23 13:30:00,18701.069019312537,18754.105971394998,-0.0028360385188510584,-0.0032360385188510586,168.0
CF,short,2022-02-25 13:30:00,2022-03-02 13:30:00,18460.035548944576,18673.774347333685,-0.01157846082270031,-0.011978460822700309,120.0
CF,long,2022-03-08 21:00:00,2022-03-14 13:30:00,18600.009154685362,18690.791988867306,0.004880795134397875,0.004480795134397875,136.5
CF,short,2022-03-15 21:00:00,2022-03-18 13:30:00,18697.09707431352,18884.449900861662,-0.010020423266964507,-0.010420423266964506,64.5
CF,long,2022-03-18 13:30:00,2022-03-24 09:00:00,18884.449900861662,18964.71821383141,0.004250497811222109,0.003850497811222109,139.5
CF,long,2022-03-25 21:00:00,2022-04-01 13:30:00,18999.797098230007,19056.750549105524,0.0029975820573802103,0.00259758205738021,160.5
CF,short,2022-04-15 09:00:00,2022-04-15 13:30:00,18986.301213372146,19110.18793922833,-0.006525058486322344,-0.006925058486322344,4.5
CF,long,2022-04-15 21:00:00,2022-04-25 13:30:00,18980.771899745483,18981.27221976221,2.635930821837107e-05,-0.00037364069178162895,232.5
CF,long,2022-04-28 21:00:00,2022-05-06 13:30:00,18972.810587901877,19044.81687011428,0.00379523539112947,0.00339523539112947,184.5
CF,short,2022-05-20 09:00:00,2022-05-31 21:00:00,19032.339110217497,17975.867828683684,0.05550927163580477,0.05510927163580477,276.0
CF,short,2022-06-15 13:30:00,2022-06-30 21:00:00,17900.146193264172,15746.656374041844,0.12030571124791634,0.11990571124791634,367.5
CF,short,2022-07-08 13:30:00,2022-07-18 13:30:00,14609.081637808586,13638.396831156804,0.06644393061228637,0.06604393061228638,240.0
CF,short,2022-08-01 13:30:00,2022-08-02 09:00:00,13148.360614788728,12919.352404770865,0.017417244379522412,0.01701724437952241,19.5
CF,short,2022-08-02 13:30:00,2022-08-08 13:30:00,12889.980683143407,13179.706077770821,-0.022476790442851113,-0.022876790442851114,144.0
CF,long,2022-08-11 13:30:00,2022-08-18 21:00:00,13680.794656563936,14390.239219847572,0.05185697038024406,0.05145697038024406,175.5
CF,long,2022-08-26 21:00:00,2022-08-30 13:30:00,13887.971970306302,13855.808407084738,-0.002315929445302234,-0.002715929445302234,88.5
CF,short,2022-09-02 13:30:00,2022-09-09 21:00:00,13182.076091467714,13362.716067179925,-0.013703454179659458,-0.014103454179659457,175.5
CF,long,2022-09-19 09:00:00,2022-09-19 13:30:00,13502.413222003534,13451.216578267034,-0.003791666192904608,-0.004191666192904608,4.5
CF,short,2022-09-20 13:30:00,2022-10-10 09:00:00,13134.602057144008,12586.44264359395,0.041733994769328375,0.04133399476932838,475.5
CF,short,2022-10-19 13:30:00,2022-11-02 13:30:00,12510.408598065504,12043.38407944207,0.03733087652274203,0.03693087652274203,336.0
CF,long,2022-11-08 09:00:00,2022-11-09 13:30:00,12266.42046094202,12027.50901015749,-0.019476867888660543,-0.019876867888660544,28.5
CF,long,2022-11-15 21:00:00,2022-11-21 13:30:00,12256.634526154709,12222.46952131997,-0.002787470309393081,-0.003187470309393081,136.5
CF,long,2022-12-01 21:00:00,2022-12-19 13:30:00,12374.114812560658,12983.945997630051,0.049282812896674244,0.048882812896674246,424.5
